"GEO_ID","NAME","P009001","P009002","P009003","P009004","P009005","P009006","P009007"
"id","Label for GEO_ID","Total races tallied","Total races tallied!!White alone or in combination with one or more other races","Total races tallied!!Black or African American alone or in combination with one or more other races","Total races tallied!!American Indian and Alaska Native alone or in combination with one or more other races","Total races tallied!!Asian alone or in combination with one or more other races","Total races tallied!!Native Hawaiian and Other Pacific Islander alone or in combination with one or more other races","Total races tallied!!Some other race alone or in combination with one or more other races"
"0500000US25021","Norfolk County, Massachusetts","659814","585818","23685","2449","38484","487","8891"
"0500000US25023","Plymouth County, Massachusetts","485454","425878","28367","2819","5628","445","22317"
"0500000US25025","Suffolk County, Massachusetts","721639","415438","168107","6054","52360","1851","77829"
"0500000US25027","Worcester County, Massachusetts","765308","684214","24381","4700","22199","853","28961"
"0500000US26001","Alcona County, Michigan","11831","11595","25","151","39","4","17"
"0500000US26003","Alger County, Michigan","10066","8853","613","501","40","4","55"
"0500000US26005","Allegan County, Michigan","107154","100057","1702","1149","756","68","3422"
"0500000US26007","Alpena County, Michigan","31538","30964","110","245","135","17","67"
"0500000US26009","Antrim County, Michigan","23390","22685","95","403","62","31","114"
"0500000US26011","Arenac County, Michigan","17511","16687","348","319","75","11","71"
"0500000US26013","Baraga County, Michigan","9087","7179","474","1317","43","4","70"
"0500000US26015","Barry County, Michigan","57414","55899","241","619","231","19","405"
"0500000US26017","Bay County, Michigan","111950","106179","1894","1365","668","36","1808"
"0500000US26019","Benzie County, Michigan","16198","15607","68","391","33","2","97"
"0500000US26021","Berrien County, Michigan","165350","131616","27075","1638","2250","156","2615"
"0500000US26023","Branch County, Michigan","46573","43464","1316","531","281","22","959"
"0500000US26025","Calhoun County, Michigan","141147","118394","16388","2034","1846","104","2381"
"0500000US26027","Cass County, Michigan","52348","46562","3600","986","376","18","806"
"0500000US26029","Charlevoix County, Michigan","26429","25442","97","632","86","34","138"
"0500000US26031","Cheboygan County, Michigan","27024","25588","119","1111","97","23","86"
"0500000US26033","Chippewa County, Michigan","40336","30767","2387","6513","315","36","318"
"0500000US26035","Clare County, Michigan","31580","30740","139","452","101","12","136"
"0500000US26037","Clinton County, Michigan","65556","63147","585","618","443","57","706"
"0500000US26039","Crawford County, Michigan","14431","13897","244","180","53","6","51"
"0500000US26041","Delta County, Michigan","39078","37435","76","1300","173","13","81"
"0500000US26043","Dickinson County, Michigan","27712","27132","68","260","152","14","86"
"0500000US26045","Eaton County, Michigan","105522","95148","6041","1109","1397","82","1745"
"0500000US26047","Emmet County, Michigan","31918","30085","203","1291","191","25","123"
"0500000US26049","Genesee County, Michigan","446478","336388","92923","6870","4593","266","5438"
"0500000US26051","Gladwin County, Michigan","26306","25682","75","315","84","9","141"
"0500000US26053","Gogebic County, Michigan","17588","16574","329","522","72","5","86"
"0500000US26055","Grand Traverse County, Michigan","78538","75704","491","1160","553","79","551"
"0500000US26057","Gratiot County, Michigan","43003","39501","1747","512","220","21","1002"
"0500000US26059","Hillsdale County, Michigan","46997","45836","255","412","211","14","269"
"0500000US26061","Houghton County, Michigan","36405","34718","401","388","732","28","138"
"0500000US26063","Huron County, Michigan","36391","35654","128","257","172","10","170"
"0500000US26065","Ingham County, Michigan","288298","228990","34174","3798","11628","342","9366"
"0500000US26067","Ionia County, Michigan","62537","57350","3106","839","346","44","852"
"0500000US26069","Iosco County, Michigan","27703","26829","163","394","186","26","105"
"0500000US26071","Iron County, Michigan","13307","12802","164","245","43","1","52"
"0500000US26073","Isabella County, Michigan","64493","58917","1501","2286","1032","62","695"
"0500000US26075","Jackson County, Michigan","161359","142745","13822","1726","1107","110","1849"
"0500000US26077","Kalamazoo County, Michigan","244351","206278","25686","2805","5172","202","4208"
"0500000US26079","Kalkaska County, Michigan","16759","16338","65","242","58","13","43"
"0500000US26081","Kent County, Michigan","587671","488036","56468","6324","12454","651","23738"
"0500000US26083","Keweenaw County, Michigan","2326","2206","86","19","6","1","8"
"0500000US26085","Lake County, Michigan","11634","9833","1391","261","37","11","101"
"0500000US26087","Lapeer County, Michigan","88965","85523","836","844","487","33","1242"
"0500000US26089","Leelanau County, Michigan","21351","19935","88","897","99","15","317"
"0500000US26091","Lenawee County, Michigan","100426","92858","2516","868","620","31","3533"
"0500000US26093","Livingston County, Michigan","158694","154033","915","1654","1228","104","760"
"0500000US26095","Luce County, Michigan","7278","5991","570","551","53","8","105"
"0500000US26097","Mackinac County, Michigan","12540","10143","35","2257","49","2","54"
"0500000US26099","Macomb County, Michigan","802727","743114","24191","6775","19777","517","8353"
"0500000US26101","Manistee County, Michigan","24936","23427","495","537","135","20","322"
"0500000US26103","Marquette County, Michigan","65513","62288","984","1542","425","32","242"
"0500000US26105","Mason County, Michigan","28734","27520","292","467","121","8","326"
"0500000US26107","Mecosta County, Michigan","41348","38239","1737","598","450","28","296"
"0500000US26109","Menominee County, Michigan","25595","24615","68","755","77","17","63"
"0500000US26111","Midland County, Michigan","83818","80001","1065","733","1420","49","550"
"0500000US26113","Missaukee County, Michigan","14656","14285","44","186","46","4","91"
"0500000US26115","Monroe County, Michigan","147925","141064","3315","1271","910","33","1332"
"0500000US26117","Montcalm County, Michigan","62207","58894","1513","828","310","59","603"
"0500000US26119","Montmorency County, Michigan","10403","10230","30","106","18","1","18"
"0500000US26121","Muskegon County, Michigan","173861","141312","25476","2904","1118","103","2948"
"0500000US26123","Newaygo County, Michigan","48630","46052","678","680","208","24","988"
"0500000US26125","Oakland County, Michigan","1217721","1007744","126811","9324","54780","858","18204"
"0500000US26127","Oceana County, Michigan","27391","24762","121","500","104","24","1880"
"0500000US26129","Ogemaw County, Michigan","21919","21362","51","333","106","14","53"
"0500000US26131","Ontonagon County, Michigan","7916","7700","8","153","21","2","32"
"0500000US26133","Osceola County, Michigan","23493","22891","136","301","73","9","83"
"0500000US26135","Oscoda County, Michigan","9528","9321","13","137","23","1","33"
"0500000US26137","Otsego County, Michigan","23576","22984","72","338","104","12","66"
"0500000US26139","Ottawa County, Michigan","242037","221245","3264","1857","5806","165","9700"
"0500000US26141","Presque Isle County, Michigan","14532","14240","58","161","31","3","39"
"0500000US26143","Roscommon County, Michigan","25661","25137","104","279","71","18","52"
"0500000US26145","Saginaw County, Michigan","214370","161597","40829","2000","2141","118","7685"
"0500000US26147","St. Clair County, Michigan","166640","158081","4210","1790","925","67","1567"
"0500000US26149","St. Joseph County, Michigan","63397","59217","1890","649","465","30","1146"
"0500000US26151","Sanilac County, Michigan","45057","43647","184","436","157","15","618"
"0500000US26153","Schoolcraft County, Michigan","9162","8135","157","763","54","7","46"
"0500000US26155","Shiawassee County, Michigan","72557","70633","251","849","298","26","500"
"0500000US26157","Tuscola County, Michigan","59041","56659","719","747","261","33","622"
"0500000US26159","Van Buren County, Michigan","78079","68571","4523","1425","414","36","3110"
"0500000US26161","Washtenaw County, Michigan","331949","256980","43069","3205","22672","385","5638"
"0500000US26163","Wayne County, Michigan","2115879","1107371","886289","19825","43546","1659","57189"
"0500000US26165","Wexford County, Michigan","30838","29979","123","397","177","13","149"
"0500000US27001","Aitkin County, Minnesota","15425","14857","54","428","45","7","34"
"0500000US27003","Anoka County, Minnesota","303462","283737","6282","3824","6302","235","3082"
"0500000US27005","Becker County, Minnesota","30712","27480","98","2853","138","19","124"
"0500000US27007","Beltrami County, Minnesota","40414","31075","225","8632","313","20","149"
"0500000US27009","Benton County, Minnesota","34568","33220","386","277","482","30","173"
"0500000US27011","Big Stone County, Minnesota","5841","5746","15","43","26","0","11"
"0500000US27013","Blue Earth County, Minnesota","56546","53603","848","326","1151","55","563"
"0500000US27015","Brown County, Minnesota","27087","26487","61","85","146","9","299"
"0500000US27017","Carlton County, Minnesota","32168","29498","374","1994","166","19","117"
"0500000US27019","Carver County, Minnesota","70822","67858","603","283","1257","34","787"
"0500000US27021","Cass County, Minnesota","27560","23863","72","3431","113","9","72"
"0500000US27023","Chippewa County, Minnesota","13198","12762","47","191","59","7","132"
"0500000US27025","Chisago County, Minnesota","41454","40250","285","343","369","29","178"
"0500000US27027","Clay County, Minnesota","52015","48849","393","1027","645","35","1066"
"0500000US27029","Clearwater County, Minnesota","8548","7638","21","818","33","2","36"
"0500000US27031","Cook County, Minnesota","5278","4727","20","481","27","3","20"
"0500000US27033","Cottonwood County, Minnesota","12307","11664","52","57","270","12","252"
"0500000US27035","Crow Wing County, Minnesota","55539","54205","248","653","239","20","174"
"0500000US27037","Dakota County, Minnesota","362588","330567","10376","2763","12141","424","6317"
"0500000US27039","Dodge County, Minnesota","17870","17253","56","76","102","5","378"
"0500000US27041","Douglas County, Minnesota","32986","32477","96","151","164","16","82"
"0500000US27043","Faribault County, Minnesota","16299","15815","68","68","84","14","250"
"0500000US27045","Fillmore County, Minnesota","21231","20983","66","54","63","5","60"
"0500000US27047","Freeborn County, Minnesota","32873","31291","130","138","233","7","1074"
"0500000US27049","Goodhue County, Minnesota","44445","42894","363","567","315","28","278"
"0500000US27051","Grant County, Minnesota","6338","6228","20","38","22","1","29"
"0500000US27053","Hennepin County, Minnesota","1147515","919829","114772","18129","60541","1715","32529"
"0500000US27055","Houston County, Minnesota","19828","19513","99","68","99","10","39"
"0500000US27057","Hubbard County, Minnesota","18549","17857","67","512","63","1","49"
"0500000US27059","Isanti County, Minnesota","31607","30829","144","348","187","11","88"
"0500000US27061","Itasca County, Minnesota","44612","42205","136","1968","179","15","109"
"0500000US27063","Jackson County, Minnesota","11311","10980","16","36","165","2","112"
"0500000US27065","Kanabec County, Minnesota","15167","14752","59","210","90","12","44"
"0500000US27067","Kandiyohi County, Minnesota","41586","38875","313","204","219","37","1938"
"0500000US27069","Kittson County, Minnesota","5332","5224","17","33","24","0","34"
"0500000US27071","Koochiching County, Minnesota","14538","13973","47","432","41","11","34"
"0500000US27073","Lac qui Parle County, Minnesota","8098","8005","23","28","31","0","11"
"0500000US27075","Lake County, Minnesota","11159","10932","19","143","35","3","27"
"0500000US27077","Lake of the Woods County, Minnesota","4578","4440","25","85","19","2","7"
"0500000US27079","Le Sueur County, Minnesota","25615","24701","76","151","118","23","546"
"0500000US27081","Lincoln County, Minnesota","6445","6367","6","23","14","1","34"
"0500000US27083","Lyon County, Minnesota","25700","23989","465","148","480","28","590"
"0500000US27085","McLeod County, Minnesota","35110","33910","118","154","232","33","663"
"0500000US27087","Mahnomen County, Minnesota","5612","3666","17","1894","12","1","22"
"0500000US27089","Marshall County, Minnesota","10219","9930","20","67","26","1","175"
"0500000US27091","Martin County, Minnesota","21970","21343","85","65","119","10","348"
"0500000US27093","Meeker County, Minnesota","22762","22147","69","76","112","9","349"
"0500000US27095","Mille Lacs County, Minnesota","22577","21113","102","1172","88","7","95"
"0500000US27097","Morrison County, Minnesota","31899","31399","99","198","115","19","69"
"0500000US27099","Mower County, Minnesota","38941","36862","291","158","655","15","960"
"0500000US27101","Murray County, Minnesota","9234","9070","22","53","33","6","50"
"0500000US27103","Nicollet County, Minnesota","30006","28881","321","152","389","12","251"
"0500000US27105","Nobles County, Minnesota","21136","18243","273","123","939","31","1527"
"0500000US27107","Norman County, Minnesota","7551","7194","15","205","32","2","103"
"0500000US27109","Olmsted County, Minnesota","126256","113556","4024","685","5986","121","1884"
"0500000US27111","Otter Tail County, Minnesota","57626","55917","238","474","330","38","629"
"0500000US27113","Pennington County, Minnesota","13698","13280","52","174","99","7","86"
"0500000US27115","Pine County, Minnesota","26789","25282","400","853","122","17","115"
"0500000US27117","Pipestone County, Minnesota","9995","9647","31","212","64","5","36"
"0500000US27119","Polk County, Minnesota","31783","29913","162","632","147","13","916"
"0500000US27121","Pope County, Minnesota","11295","11147","43","48","12","8","37"
"0500000US27123","Ramsey County, Minnesota","526850","406054","44938","7892","49132","1532","17302"
